id	cate1_id	cate2_id	cate3_id
7052d852b66f5f515accbd5c24bbd639	1230	1920	234
254eb6b19b7554ad73121f208dce4198	6	2435	1566
fe62e525fe224485489bc421cd2b7d9f	1472	1473	505
37e384d4b94aeb7e4f6cefafd6b8fdd2	571	2156	573
4ea44133aa5c289d126531740df22110	1472	1476	506
3cfad8bb37e9756bcb09cee60e2dfa26	571	576	573
f521807c2bfa629962bcee8af7cb5321	1648	538	538
a3beb74cd5e39e2510f039b40725f19c	5	1325	158
6338cc6fa54d58a91eb440a2312a5c93	3	590	431
ee3b0abe5e86bac10a697fc7e9220566	449	466	466
b92fdcce4572a8a1ee95a9d1b1293bce	1230	1	47
bbef2178740f4b21d29e045eff5f3d40	3	23	92
1390595b8d008e41d2f758ac1a96c31c	1472	1476	1477
02599e84c749281d0d20f9ac58e98e6d	1552	1553	1554
d7bbe9a11deab4ce4b6c2df3ab5052f1	5	38	292
0ce6f4a479f459bdd60cff9f7b71047d	449	481	481
66b7c20c53964ade65ebcc40a7a0edc5	1472	498	498
3e7415542014dd361062b2146cc717c8	1648	1660	932
a48a6937b856011adf1eeec271eb5665	3	590	431
e04634a4538e10379e8f5e4a00186684	449	470	470
bd0c70817a34f360862bc45c2d350e89	591	593	610
c33416fc726bc3626c782477ea10cb73	2	212	212
f27073b3b68012b2b4edd29fa6a663d1	591	593	613
5b3bf9534b4c4a2ae1da2ab2eeff2267	1230	1	73
791250843244b4fc73fa30d1a6773191	449	481	481
0f393d8c87e35c45e3345a86a6700126	3	361	2180
f3e28f3c0a62a54a2f88b92b60d6d0a4	1648	530	530
b55d51e3ae56453098ea8cded6c9c2fb	449	452	1584
11eb95297bbb0bc0869509335d1b8707	6	179	179
5c5db880b5cc3bf1ce7bdb2bd0fcbd44	591	602	682
9c0a04983c7c6e48cd3415c29a22efce	1472	499	499
69da045a06564f9463cfd0e5aeed10f7	393	524	581
fb1246b23e6c9e92cfcdae1ecedbb51a	571	2156	574
03c178cca18ac2afbf9c708ed7d62495	449	1	53
1a0e7ccc14de472d32396a16a60af4c8	1472	504	504
d16793d718632db20330b6f8b4475713	571	2156	2158
c2ade1b3aa986993312901203b6a18b5	5	1945	152
e69a6c3afa80e0d638c4390e3c877181	1472	504	504
5b4ac6145de86ac6b39069b5350c48f3	3	361	384
4aa90b819f9fa0efd31a0e1362c74ee8	1472	1476	506
793fa880540f5406c9875c07bf0c3347	562	563	563
9d11f88365b65755daa350a8b762fd9a	5	34	149
46819fafb34c7d6ae71788dcd4f0cc49	5	37	167
f873c12b00d0f40a27c7405cbb2cbdb3	328	2009	2015
3442a3ba57a207f17d415ddecdbaa184	2319	2383	635
849c1b9637a43cfec4dee0c3e832fb66	5	37	171
89c0a65a866a17d69dc4eea47a82db81	5	36	160
c55d259399f4fc662fbc794dc8f92117	3	361	2179
7729675010d1d5c011b7f53951f30589	1648	530	530
5c0f6a10f859764b26af23bc709944a2	1472	1476	1479
6415f0139b1a85a86c77216d11f2d0c5	571	2156	572
d0db0949c776c6e1eb5c57281887aa2f	5	36	160
b6646de21c0bd42aa66993c4decd2538	3	361	370
2110b42f24a21a27da451f7f731d1077	449	478	478
ef704af4c6414471bbcbbd62523b5f24	393	609	749
2f6f4b36f8a3ab5aa38d41f238f24e81	1230	1	64
9a0172e74033de3863084730bab61afa	3	590	431
955d710337eb7c99ce388be933c75906	3	760	385
fb3cab7820bd5dd99b476185bb9e034b	591	593	611
fe50409dd9f18716b92f88a9d2970a36	3	760	387
0a8e74f9e60261652ba4e327322f3cb0	571	2156	572
302dd0a5abcd6a26c0632dc31195849f	5	1766	159
131b168dcd08f418df61abc741a70795	393	603	704
623fba69a6655f9bd16bb39c156878f5	2	20	272
6030ca288038fdc5ae88222ade25c61c	1230	1231	301
29bbc4dc11726e2312c6235ec2c5ff91	393	958	989
eaae58a2053ac746929da5a0cda2c5f1	5	38	173
5bd6f3fee108a87e9603cb2d8acb422e	3	361	2180
ffa15354a29718f6577718b091669363	1242	1144	1197
8056b531df2b4c03535957dc7164f2b1	562	566	566
fc77688f97eb92e99809f16e5d512307	1472	504	504
a964bd294fb7a05c2667064fa6f55e67	591	604	553
b0427a81af662eb56aa0abb8673865dc	1648	530	530
2e66a15b2161544ed0580693155fcbb0	1472	1476	1477
446ad9423514f552f179377945edff32	3	760	385
044241693dc69145bff507c7b5f33dad	3	760	385
56eabe9886801dff3254eecdf4df513c	1454	463	519
4e0897c85105ab4362a2aa233db0446c	1472	1473	505
00bdf0fc967689735f89f999a9f7aa07	3	760	386
4a676a8f43e021fc1b0c0127fdd55fec	3	760	387
0365039d98913bcc9696a877b0727083	1648	538	538
e1a228c2481fff58dec135e96ccc3384	3	600	1422
ff3cf07a8590f57326ca4993d1645c33	3	590	431
95f64efc25e0118d105990b1c3c9814f	1230	217	219
5bc4dea05194f5899793d38782475493	449	472	472
3a8736171027680b7e7cb9fbe99f9b46	3	590	431
3948d16aecaa6c98da23698b0b46353c	5	38	173
f23119f7636d689b7cb89ca2cf1bdee9	571	2156	573
5f266086e0dc248009bb86e798790c86	591	602	680
3385934c1b376da91a9247990c14cbda	5	1762	156
22213c9ba4084776a942ee69321779a9	571	2156	573
07811ca2adbce51ef9bd87e59654836d	449	479	479
9b8ff998b0adc93ddd680cb41821fa48	6	2439	303
88dce1f44630eea3c58c19a599a6a5ee	1230	1	61
93f0917e833bd07e7728b64f4c7005e7	2	20	272
5d4d856ee5725d96983ec0f2305f5fd8	591	593	619
7c77aa2d116d92c6fc2061bc355827e5	5	37	300
824a6db1e0b9dc4daec848dfc2cce8f6	5	38	173
e790be690f0ad8a36d9ea2ec5c6f9116	591	607	737
600bc5a1dab9de11779c9e442b050491	3	361	2180
8ca1567bc52e2c67718aa69351e6e0a1	1472	498	498
950785ae742654cbc9e8337529d0158d	3	2343	107
ae8f5c83591ae5faea672c6d7587d4ff	3	361	384
2c9d7281a8dd178967d8a8cf42273861	7	196	196
5aafd4dfa5c74a4f3e8e32796a8b47e2	591	593	616
ef766058706b2c812fdc915c8ec22159	591	593	615
941426c564a0d42653c785cf0270bd6e	2	19	77
831c2de7c20c7a7931732cdcf1b793c4	3	760	385
4906abbae2bc022a5c8bb3ba6146abe7	1472	1476	506
0a5e20ddfb74fad7e220eb7ec51666a6	571	2156	573
062235817908f71ea20c76944c6ee061	1472	1476	1479
aeafb15c5b228ec0ec1fcdc6205d2163	1454	461	1686
73228f40f6c750485bdb9a690f8c30d4	2	20	213
fa2efdee0e290acdb3e4c574792a2ae4	1230	212	125
2fa582ededd518c33cc7fb876504de70	2319	157	157
2c0169cb36ca2150231b7be8a857ecfc	562	2314	2314
2e1996568044a26e5a0d2e3f503ff886	5	34	149
ca9ffd3aadf1f1088820b0bb1eece322	1552	1603	1606
18c729b4c7c39a066fc3bbf725e2099c	3	361	425
ab251746f4b4761c6aec5fb7b0ef891d	571	2172	2173
0d114e07543b60cb0513098fbd3dd808	2	20	213
fe4671a82feb1d11d71d1667ac85ca0b	571	576	576
0db4dff8b1aab5793c8bb4211e35ac11	1552	1553	1589
0c8f5a35f69272663af323fef44eefae	562	567	567
f0fe36918c2800b2450a86f57fbf6fe0	449	464	464
620f2fce267eee8d9395bf6c07240655	449	474	474
048b6afe60122a770a92abea2eac0c82	591	593	619
a4902a229796062e47810ad69f2b247f	562	569	569
e9a9c6733d3f0f12498521f013a1dcd6	3	361	384
cab1e968893c4334b0d57ddd438622f2	5	1764	273
f75259a989ea73fe94ca0d5be8b3e9b8	449	452	1584
9b3b9f935068ee60d0dfe6ad98a30b60	1472	1476	1479
453496a3c9497c6b720658569dbcea30	5	1764	273
86dd1d7a8a0d98f53af7db2cc937c992	5	1945	214
759c121bf1e9324d4b523dfb68ec0f32	1230	1	48
dc1ffdb711f0dc584701c3094b708f52	449	457	457
93a14dd29c659b489bd743738b8b75d7	393	609	749
46a9214768778869c1b9d00d2677bd6f	1472	498	498
da0380637b2bdb16aacbcc0b25cc1651	3	23	426
31570a19d7bae93e13245d09c4edcf11	591	593	619
6d810c1bba04ffe7b07d0b96037eca97	3	361	384
0166702ce204bc5ef76bb67bba045663	2319	154	154
eaab0f3e88644b3365c96e6d0c32a973	449	471	471
b6a6deefcb2b467c75ffea0f02e33fa2	1472	2439	302
d3e90b082f935b225fa87895aa351da2	6	179	179
ca7943af7b4eba7c7327226c5c999a52	1230	1	61
8f985107132e3fd31d45639b312f7d52	5	34	269
484ad7824a5aa43d65d33867b3e15109	571	2166	2166
b15f58abf7d3cfc78e2559771313d00e	591	593	664
a543ad21cfacc04a7b5bd00a416b0168	591	593	619
6cb3067c94dde0f64eafbc4f0c1fa72e	1648	530	530
9b70eb97af52239bc48be5d9190b17e0	5	1945	152
7f3f43726826a7948d54642e43ac4686	3	30	306
4c3696e342ccad98ea8848846618fbdc	1230	1	49
5c1edf472fe247cea1ef9d140977a00b	1472	1473	505
7e11b79060b9454a5b07da08158c7a30	6	2435	1569
0b26b2718945b858813a31c3ae052877	1230	1	63
fe28cc36946459691d8b7fb70e76c8de	1230	1	61
d82ed8526c7a9451a9523218242670c9	1230	4	131
e00c3b5172ea646a06f32df3878c58b1	3	30	306
4b6a42454cf7237932cf9ab33441f0ce	3	30	306
cb1cadc64cd05225f284eb9896f25762	3	600	1422
02b1f35de5a253717a309ddb7c6e1128	571	2156	2158
cd118c71581d3da066ec6e0123d76fca	6	198	198
72319e2924c937b796242dfc8c0b82e6	3	2341	101
38af26258d782695e588210ecd4d7340	3	760	385
e68c8ca13735cb7207db5458a462e418	5	1765	269
58c0fe8411ca631e7fd05247db03b755	449	469	472
b454cfe5d5b216ec4a0e8e5b61190c0e	1454	460	511
60338d187dcaf580304dcf955315cb79	3	24	97
185174c7bf41d73188a2294625749428	3	361	384
d758cc7ed3604da61cc2a3b716ba79ae	5	37	167
b05855849a00831d5df0379347cdf515	1472	499	499
6ceea4cdae0bf555f6636f18cd44ef3b	3	361	2179
a5526fb1103dc88ffadcdba4549a3315	1472	2299	2299
a6190cf5c3250c1a03b400c0f75ceb37	5	38	1982
f8dd1a8bbe6f35d5cfe331d24d48d8c3	1230	1	66
51e47a54face09a780aa8b6e13019caf	1472	499	499
7ad10ff4ab131688448eb82914cbab94	3	760	386
ba896e68241113e63559024ed169ce94	1472	504	504
5962cc4cf9c046982a13cf204904c0bf	3	2341	101
045211f572f04a958de3b66ce2d5251c	2	19	77
0ee9229037be7ad00ee88a79860c96f1	3	361	2179
f54734406d2009d49d730d4a3a363d4b	3	361	384
488f5c552aa163e8f41c69b329a9694b	2319	154	154
9ea43ce8c6210940b0d770345072b43e	5	1763	166
b9bbc5b9fc43b6487af579e271df0253	591	603	704
bc07bf9f6ba586cec8f7a2be65bfc820	3	361	425
eaa40d93d1568e64fe5703a9ef6af779	591	593	613
41f63cb16308256e768a8416f08ae574	3	22	1374
6e8708d41e6822c9c786fc8600fe2fe5	5	36	160
0caea23b2c270b516705c07db9a81940	449	464	464
9d4c4e56fc88666a578f1c3d28ae380c	1472	498	498
23dabff1139cd47f19449490b83a4eb4	5	37	215
b53c98bce70126ed1b420c17cf9e2b91	5	38	216
6806a650c4257fafdab26efd726b1a50	6	198	198
16fe58fde1b4617fa7148321b3c0c3c9	6	184	261
d96d68db726515adb1c7d071272a35d9	1230	1	54
40892b5970b5753e2780f6419dda69a7	1472	499	499
ceb88f016e055c07526014af1a86f080	393	608	741
4a376d14eafffdc7a3f31485376beddd	5	1763	166
f8663538ab9064572cf134e329bfaa04	571	2156	2158
77534e5c5c957287b772ad5e9504a95d	2	20	272
ab21df337556535b6b673b30b5be943d	1552	1603	1606
0f4ad49d05b5bfaf36f312753652db46	591	593	610
4cbeaaea70168b52301d4f1fa46b22ec	3	361	425
122a3db2ed92de4629b8d0887e498195	3	760	385
1a7bbb1bb6b5ff2f0f1931cf50a14cca	1230	1920	234
3f30b271d1b4b4ab359f03612cb9a9c4	1230	1	66
e30b86ee5aec76e8c4491749497dbfae	449	453	487
d19553e2194f83776525b92fd3eea44b	1472	498	498
c5cf88452bd01e0b26330b730520a394	5	1945	152
44c384297d068a3934243d28c1d4e691	5	1766	159
f9bf0bdc6dab00272d121a165cb65e37	3	361	427
88a119df24fc9a19b2217c951839fe8c	571	2156	573
f6c44633e67ffe68134adaf8fca02036	591	604	553
bd9ddbf9f38243f378cd82a5d7aecd1b	3	1327	429
045d7548f693cf8840f7a050d764186c	5	37	300
0dd17097e8dbf3c0bfc14ccf27788eb1	3	361	384
10d0d8e274926431be40cbc7a815442f	571	2156	573
0f4d5c0136eebcd9f328cc2fb6df263b	5	1762	156
4c018d2edca0fcecd61e0ed4289bf35c	5	34	255
8a028eb3b187c33db4360b5d9dce0b7c	3	22	1374
37c8226f6b3d4e23b9ece48026b982f9	3	23	102
11a5a807657e4bfdcb13024578d2dfb4	591	593	619
e72380eab3ec76a42a46cfe8b4c73b80	5	37	258
a72c274599967b3dc7eced5358a6a906	1472	499	499
a56c2babcf257cfdd4cc3bb0ba0e9e92	571	2156	2166
002ae0d64ddf9741ea0d7aa12cd4a5c4	3	361	2179
6d65c22eeb1a14131c200b0e2166c447	5	38	216
8fb2032017c3511421246ee36b0bcb0e	1472	499	499
17352c25d859d8456d463904441c7051	3	361	422
cc2f89397c01f71f169f0b18eeaeb607	3	361	2180
f49b233ac60e1621edcc3fd5845e1096	1648	1654	835
b65ec709380574884e747353020f98dc	2	20	272
93781c5125ae75478ca9b2a776089e4a	6	178	178
c7c4327132ef37c0f01def84467ca075	1242	1312	1313
188334bb1c28ed46d0d4d8c306c766b3	5	38	173
72972c322466b78da943ce0eaf5986e2	591	593	617
f91e9f8b57324bfddd31bed3dd081d7e	3	2343	107
73eb7dc1438922fd34dfe65408976b77	3	361	384
6501319c849afb618f435a49b2fa1d68	1472	498	498
b8454df0d7e6503525b4d11b5156d80e	3	760	385
df8a2bc032e00455a3240be3eb064401	1454	460	2327
8a3778003ca2f70216d715c2a6dd8a92	591	593	617
5f68ed694ccd5db593f84d80c57c0dce	5	1766	159
b3087084aaa26e382168695488d1f4b9	3	590	431
6ae10009f3a869a5654df17b86af42aa	449	472	472
21f5a8dd3cecaf6c0303df78a7fd02bd	449	452	485
058539318c02fca0fe854f060fe8154b	6	179	179
66a1920628227f32b5352bbc115475e2	1285	1539	1545
15ca617cf9503be320064b49de6b901b	5	1945	214
2ec3b998fe5aad8f3f5622bdcf0f949d	591	593	617
973375a4836a32e9608870d87cb89f40	591	602	671
8dd8024260f48ba2f8c5718077a3d56b	3	361	425
6a2cafb87ac5df70f07460901ce6831b	591	593	617
c1e5e69dfd2f4c3da1ddaf608a8a5501	1242	1769	1772
f73c6a1b599a52d78a13751a8416e49b	5	1945	214
ad72e351454f5dc9d31979789d29ebd6	5	2000	164
6cb035b15df2aa233f2568eb1ec619df	7	196	196
830cbb199e0e9eb1b8662232f32e2945	2	20	81
7b30788ea42565b1f1b6c39099e33462	7	266	266
4e356982f3f8ac920fe804873e7c52ce	2319	154	154
79fb3adc53f20ac50d97c9ffdc556d20	1472	1476	1479
4e127cc8677fbb06f838280097855dbc	3	2341	2184
0f5844288663054fc7766881e219e7a8	1230	1	75
1199005484b5f28a0482c70361b6ded5	5	36	161
7bf90674430cb6684079d56c55045a8f	3	1327	429
2fcba55be2ba039b67dd61f75062b1f1	1230	1	54
5d4c67683d60efa9b1a4ffc69c765642	571	2156	572
f74476c9ef8252434603a54ac9625620	1648	526	526
0b411c79745798520bcd2e2dec6a584d	571	2156	2158
2542fb93542a6eae82d391e532f8efd3	1230	1231	70
eeb55ddd3e83fe6f8f2e782668f4381e	1230	1	75
be646f23c54180065c37a4edacb87198	2	2122	18
3abb1ca7777a791689cfa88dbb505216	1230	1	67
9e78e6354595b48aea086d7497dbf54d	1472	498	498
1c89167ff27826d1e10771a1e7bd2ef3	1472	2299	2299
6e735cc8e02315b2135ddc9bd2ee4650	6	186	186
f6375a49c64ed8ff26782f0dd484062d	6	2435	261
121ac826e400d0b2afa2c8a3f0e513d1	6	184	184
27fc31fd42464a3487bdba2a69b6be68	591	604	707
dd30a5c61a9e6ccfaef9dea604f67a4e	5	38	173
93540e9d40bbc283a71718e71843dea2	3	600	93
1b94fed8be17a1275ec639f3f03f3613	571	2156	572
e48765a088d24a08f84dd498d6af12cf	1472	500	500
078148c16da5dda89b948f5492e9deab	5	1765	284
26ab4fb93f0b62d985995485b0e9ab87	3	2341	101
371d25d024755d6e87bbc2880e592a65	5	34	149
97e69286d23c7f140976a9cd33837efa	7	268	268
ce0c2003c5e9aad36517640fbc54d11a	562	1622	1622
a0eb679688bac9a4b33158d2a6793874	3	361	2180
99e3e1f3f0893afbaf497946c44a0cba	2	19	78
11ccb8b207610ccd0561a8a3cdb2f69d	1230	1	50
7f53801a1c144e1ab90c6df8e0db59b4	571	2166	2158
63b9f497b3c4651a6c3d86de377ba129	5	37	171
24f34646a7d76ea22a7139403947a947	1230	1	50
1b5b434e587ef237dc8bfb1de01d631c	393	959	1015
2dc09232b3646d9f4c1de22d117855d8	1454	461	1686
859ac9a57a836cc652ecc58f933cdd00	571	2156	572
ae5d4e2fabc6f1fdacf264550840f971	1230	1920	234
9c561a351df1ad863c99352d136865ef	591	593	610
3997b32292f93b2f16842ce720dbbb1d	6	304	181
baaca3d91861db049ca0008d6b78b58b	328	2009	2015
0b6e9f677ead6659df0e4d0905de209a	571	576	576
b7d0cc6ab6c3fcf4d62dc0090253e728	1230	1920	234
eb6171d3add6eec57d99eb81295c52af	1472	1476	506
c03ada176c9a4150eb3c13d6e0d24b5c	393	24	550
8099b2e35086ad4f25d63725ec51fa0a	571	2156	573
c9403f9efbcbac255636d12b9ff96a1a	5	34	269
d4f0f54ac9bf6b46fccfa131c1af7ee2	3	760	385
59eefdd89d38fe990db8b0ac8801c3bf	1472	499	499
7b0a156bbe873969d0d877fb764ffbff	2319	154	154
a3a1cf99f7873abc799afe0d060fa889	5	37	165
15302a36920361c7c58ecf72f0452ad4	6	2435	180
d186ebb040b8061b7bbbaffbf02c9871	5	36	161
585161d189bdff53a285899370dddf0f	591	607	736
56a8c305b1b685f1dbd983d46e077c7b	449	466	466
8184dd56080fab82f683c9012402c09a	5	34	269
8934012b87d466b7c004e31732e16f15	1230	4	126
f07412db75ef33d5c63e19bd01ff10f3	1230	1	140
f718b0136130239896da919cc2318767	591	607	737
c9c415e9e741447509e382656228bb96	591	593	619
1c16a24054db1ae8b188c467f6185a2b	328	1132	1132
c5064463d2625b50a7ab09cf3c9534b7	571	2156	2158
f8c01b9b774f4cb749777b80589f1fc7	571	576	576
6a105ee74b513868a3118037052fb254	3	361	370
960960fcb1b0078be37db56952d4888a	2	20	272
e77477c549b378c4797b3f6aaa413f89	449	468	468
a190cc57e4905828f928f5e3138bcd90	5	38	1982
f74edfdc5427368dd5a9b7643650cb12	571	2156	573
64906c4174aab465e2eeab09c8dbbd94	571	2156	2158
082ef273db1e863ce7bc1ff8504b155c	3	361	2180
fa98bbe667342c17ca8f24df95d9f1b6	3	23	1367
b44e5c27be40bd0b8f32f7c20952cd89	1230	1	65
97ba9211edc20e177c521727a25f8af3	5	1325	158
44cb7a02a4fa1a27be44c8a71d0091fb	1552	1553	1554
0e4785334c80fdd477d81740911f91d4	1552	1553	1554
3acf86a2045bb264dbf5920e7ac7972f	591	593	620
b189f433c347c6120d566511aa334c86	1472	498	2299
3821980041edf2679238e6648e134460	1230	1	48
1040c960d78f957d53ed12cbbb22dcf6	3	760	385
419cb0ec4e3cae4930d799f7173a8244	3	361	2179
6ad5fa62b6fb75bc9baafd22e50eb5a7	1648	1654	835
90ff336f8491d9ee6ed715e009b37dd3	1472	504	504
1017127ae9a00868a8607bfae58a7d7c	1454	462	517
540bbd9d87783264ffa0e6de73d3519c	562	568	568
0a3e72b2fe2c804c84c580e6a45106c5	449	477	477
a5d71e396898116fa517930880763230	591	607	736
60fd2979f28eb2db514f8ba40ed075fa	1472	1476	506
d35cc8fcfacb6dcfe87705fa497dcd22	591	593	619
05ed7dd8226f21f180105995652ed0c1	1230	1	63
19253296a7202756ec5a73a9d9541f2b	6	198	198
354c7e75a316f02242c631ce29fa27d0	3	22	1374
230dc85b667878958abbb5854df6dd9d	5	37	215
9bb9ef8231ee080df48d8465a8cce674	591	602	671
19edc9091cb3ecd3eed17a8d92b04b15	7	266	266
6f8f5219654ca41ed4ca675c44be947c	1648	540	540
4eb54435ccf1f7e17c19705d60fad8ab	7	268	268
061a2b1b3ed4529cd05d56d92b4f89a4	1472	498	498
2e492d089fe2cebb9603702f790c21bb	591	593	616
6a01da1b213108d1f2d9b0e022f4d71f	5	37	215
3e280b8a129c8ef905708f2c0792f8d7	571	2156	572
59f3d080e172656ab20f41c21af3e636	449	452	1584
e140f27dd2b14dff21d32fe4f84b6e58	3	1327	429
da2cf146fdc1f492e9b7421b9649b445	571	2156	572
dd400e4d48b02fbb74b267dafe52261a	1230	1	57
afadf2eb8b67169b068c52acf6b49462	591	593	615
23011e12cb2b4d64b5022b280112a066	3	361	427
d0bddb0ed3ea2aaeb64dd9b37ce51ebc	1230	1	50
e4517c9403f5044f4abf06390d1c7923	449	464	464
9ad9314dcf0c70956872fa8c34b90f61	6	2435	1566
e2ff9e4885c647600ded81d3e356baae	5	36	160
cdab7c4f213a22fc00f03de60bc9e978	1472	498	498
e78a2dc72673b9c1cb3a178f6839a154	3	760	385
ad3a4bec550ef8b3083884c99320564e	571	2156	2158
43358243ecdb8ba22d2eb14e34eecf63	3	760	385
a1f93716ec52baf4b843330a2fb43dff	571	2166	2166
e0e75a79ed0619760c9107f082e7bb63	1472	1476	1479
bb72d2b4509b9831cd8e1a44989b63a9	3	760	385
fabe248139bfc1ff117d9f45a32e62c7	3	2343	106
2fade9b0d1d9a3be0be61bf674b68f26	1472	498	498
a8c69c0be98c1d128645a8db5a0915d0	3	361	370
85b18ce6553cfe2256741d857837ec18	591	593	615
9e330ccbedf2b42b6e7068764195fb97	1230	1	63
843f6313c48854d94beb8f01e95cd15f	3	760	385
aaf536a97e2199cdd69d0c847eae0fb0	1552	1603	1606
3a79aae044d121a894d09997b1616a66	591	593	610
06d51db0740bfb9cb2ee1a8e21e95853	393	24	96
ac9432dc2c260e9a968d5b3929482db1	6	184	184
dbbdb6037458e029f4a68c9a21edf78f	591	602	671
a89c14179873111e893cc8f3d64d7977	571	2156	573
5a92b826cb3ceb78260cf25df85eacb3	449	481	482
f915eed057d8bff866a18cbdab3ab5ba	591	593	613
0628eb37a29a009d15de9814125b2220	562	563	563
f3aab70c3e85496ba19a4f9bcee9e37a	3	600	93
55d5a5f84df0127a0385a4b970b01475	571	2156	573
3b7a109be428fad2bffcf0df5c91584e	1472	504	504
c61a4ea5a2fa30588f3f80a1b1ddd7f1	328	1132	1132
35d0903bf01dc41b151f564e618f07a1	5	37	167
e2964d32d316b4ddd76c39721779a416	571	2156	573
5eb85dbe72ba4214c0e8ee0ffe6adfee	6	2435	261
e2a3d597f9da515a63ea1a9118560c36	3	23	423
dbdd96a157af7b155fd3be202ea43c49	3	2341	101
1d7c0e2e442c4aa61ceaac120e8f9d46	3	600	93
782c5f92e8d83d06277c24877603db08	1454	461	512
a5d6cac5808874d8f6e5fd309a7fc7d8	1230	1	61
913082cd9b865d529d17f2d4c12620c4	1230	4	130
d398eb9c02f6d9b99668c8502fd349c2	2	20	80
80cdfc9e3e0d2f2f6b07d8f0bb25b38a	3	361	370
0de3d57bd0fea6d003216db98b81d99e	591	593	617
ea49467719a425c3ce3518b45a523346	449	473	473
1ed8bf9e7179376728b7f8a9fc552662	3	2341	92
bbf3d782f492362f6a7a05208ff19f25	1230	1	59
52c77fe7c32348918d03e6e3c0fe91ba	3	2341	101
9a3a506ceef838ee218f08252d59396b	449	464	464
ab183749ed296a54920218da5c8e181a	6	178	178
92fe7eb0a486e3db67fc961a25ce0e47	591	593	619
1c0f0ffb58ddbf3dbedddf0414c44af8	3	590	431
ae97c98df9b4be1161e317efb0a84ca5	1472	498	498
10317c76dcf5064769eca1251124eb3e	3	600	1377
26b0fe772f38ef0088905192256d93a9	1230	1476	506
4d85e93d7a31a48d323b0ab47535fd40	393	960	1089
9434fda52054b7c1d2d9fffabccb9824	591	593	615
6d24a6fc08d44b131c2776cfb230482d	3	760	385
671e734d7117f8cf231749a1c4c399b6	591	604	707
9f435c340d731ccfdf8a89f5ab2a0b85	7	268	268
3a489bbcd517340a2b488d397b25bc8c	1454	461	1686
e9926f614c3f1d4b3a3295c5b79e16b8	1472	498	498
47f292888c5ce808cd943d5fb7b2158f	1472	1476	506
9ef6127f482470c678aee391b22eaf04	1552	1553	1589
1dd9ee12a3e045f5cfbcbe5f414d2c1f	3	760	385
0db3349d068b36810bfd07702c602d0f	3	361	2180
b6798b09f4ba16dcb1d494e50d1bba81	6	2435	180
9916176a8dd12d34a87439491376a787	393	958	989
bf5370c41fffb4ee5a6137d0c9b23645	2	16	16
7d459f5e910a6c456809ff40329a7c69	3	23	102
42830ed882baa11f8d3c42861e3a2914	591	593	619
73304e9a1e0c48d71422c21cc95f05a6	5	1945	214
f92163a2a0205a181688318ae1ceb3af	562	2314	2314
9dc659c7220102f8d1ba8b1e3d8b3b28	571	2156	573
f6507a62886f28ea57049cd6fe8d806f	1242	1769	1772
5dca15d8bd36e78d20db2cd5c545b08f	591	593	615
354a1e1b6a95a0b311d0c5200acefa1e	5	38	292
759944b3d327c2e080a90604ad141fa4	5	37	167
f8d9f05e0c2e8985f0b490c98d29f3a6	6	2435	180
bedcd97552a31d72b74ccf47bf3c263d	3	361	384
67007872da75e1d860ba67d717803f8f	591	593	610
cac515b24180cdc13720bca614a05c60	1230	1	49
6e0c80ee0a2545282443a6567e9856a6	449	452	1584
872a50d054b9437231ce261c1d966346	3	590	431
4cbaf7590fba265c55aed09b4dcb988a	2	14	14
1c788ae2be6e53a4c3c9af6eafdaa62a	571	2156	573
cb7eb057c62ecdfc9182359b5c1f2307	5	38	173
9f6b34bb34abdd2338b7e306cb73c7b1	1472	1476	506
b5f50fde6ef360d27935b08f9ffab23b	5	38	173
366f26cabdee9e8ffaaa7161fb90d93c	3	24	97
7da6ddd364069d67f0506612a93025dc	591	593	611
96b00cf6985a61820717fbe762d5b3ac	1472	504	504
6115283b1cfc8040c122bb7665b2d7e7	1230	1	61
3a428b2b545de021e8276c95e142ddee	1472	499	499
a1d69d58b22bb6907dc21d2ee9d2feba	2	13	13
416008a3d6a7777b4cb5b6c18e90499d	591	593	664
81738a6de0ce307eab8ba0fd4b97917a	1285	1539	1545
7e51bc7452bbbd8de0a1fa48f5cd4d2f	1552	1553	1554
ac19f8f05fcd34b2105644b3a64a1ca7	3	361	370
b278c4ed82d50452bf069a67f402a227	5	1766	159
9965fca45387555430f1f92dc65ebeab	1472	1476	1480
ac09b52dfbdab3101455ecab13be0968	591	593	610
23d4e57e76e98e2f7c76640dd38823fe	5	1945	151
85ee9625c25ed0a1971fa242d05d596b	562	566	566
a8e1ac3ddd344dd6c9f5997545d177ce	571	2166	2166
aabe6d5d45223ca536b3c6c56451e560	1472	504	504
2a74d9a0a82354fc6bcddf4216bd6b15	1472	498	498
8c98ec1d4947ca23fbf9ed07c8adbfa5	1230	504	72
04355420ed0c753139732a36fd3207f6	1230	217	218
4ffb1f2921ab73b1f839b3471319dccd	5	34	149
2931e6a83520b82d6d32fca85f3c7e1b	571	2193	579
1d9a4844c46a7d3b34ceb06323e6dce0	449	474	474
8bba3b05ef25bd47c43a9e64ba5e465c	591	593	643
38031f0024cfcf3e4b6803da92c22598	1648	1660	932
ae0aece7dff7c4565de2911639bc9056	591	593	619
f018c525a2f248f219ca7ece4d36d3a4	591	593	610
3780e45c52b979b34f9a31f9614fd930	5	34	149
5c73089abe5e15627a7986a3a5495dcc	1648	526	526
